Trans_Date,Src,Tgt,Amount
2021-09-16,GojoKarasuma,GojoMuromachi,112
2021-09-16,GojoKarasuma,GojoKurumaya,119
2021-09-16,GojoKurumaya,GojoKarasuma,106
2021-09-17,IchijoHorikawa,NijoHorikawa,98
2021-09-17,NijoHorikawa,IchijoHorikawa,74
2021-09-17,IchijoHorikawa,IchijoShinmachi,86
2021-09-17,IchijoShinmachi,IchijoHorikawa,85
2021-09-17,IchijoShinmachi,NijoShinmachi,94
2021-09-17,NijoShinmachi,IchijoShinmachi,77
2021-09-17,IchijoShinmachi,IchijoMuromachi,100
2021-09-17,IchijoMuromachi,IchijoShinmachi,101
2021-09-17,IchijoMuromachi,NijoMuromachi,84
2021-09-17,NijoMuromachi,IchijoMuromachi,99
2021-09-17,IchijoMuromachi,IchijoKarasuma,95
2021-09-17,IchijoKarasuma,IchijoMuromachi,100
2021-09-17,IchijoKarasuma,NijoKarasuma,105
2021-09-17,NijoKarasuma,IchijoKarasuma,102
2021-09-17,IchijoKarasuma,IchijoKurumaya,97
2021-09-17,IchijoKurumaya,IchijoKarasuma,112
2021-09-17,IchijoKurumaya,NijoKurumaya,91
2021-09-17,NijoKurumaya,IchijoKurumaya,92
2021-09-17,NijoHorikawa,SanjoHorikawa,80
2021-09-17,SanjoHorikawa,NijoHorikawa,95
2021-09-17,NijoHorikawa,NijoShinmachi,84
2021-09-17,NijoShinmachi,NijoHorikawa,87
2021-09-17,NijoShinmachi,SanjoShinmachi,99
2021-09-17,SanjoShinmachi,NijoShinmachi,98
2021-09-17,NijoShinmachi,NijoMuromachi,87
2021-09-17,NijoMuromachi,NijoShinmachi,83
2021-09-17,NijoMuromachi,SanjoMuromachi,87
2021-09-17,SanjoMuromachi,NijoMuromachi,105
2021-09-17,NijoMuromachi,NijoKarasuma,113
2021-09-17,NijoKarasuma,NijoMuromachi,100
2021-09-17,NijoKarasuma,SanjoKarasuma,115
2021-09-17,SanjoKarasuma,NijoKarasuma,120
2021-09-17,NijoKarasuma,NijoKurumaya,104
2021-09-17,NijoKurumaya,NijoKarasuma,97
2021-09-17,NijoKurumaya,SanjoKurumaya,93
2021-09-17,SanjoKurumaya,NijoKurumaya,96
2021-09-17,SanjoHorikawa,ShijoHorikawa,108
2021-09-17,ShijoHorikawa,SanjoHorikawa,89
2021-09-17,SanjoHorikawa,SanjoShinmachi,94
2021-09-17,SanjoShinmachi,SanjoHorikawa,95
2021-09-17,SanjoShinmachi,ShijoShinmachi,90
2021-09-17,ShijoShinmachi,SanjoShinmachi,104
2021-09-17,SanjoShinmachi,SanjoMuromachi,91
2021-09-17,SanjoMuromachi,SanjoShinmachi,91
2021-09-17,SanjoMuromachi,ShijoMuromachi,93
2021-09-17,ShijoMuromachi,SanjoMuromachi,114
2021-09-17,SanjoMuromachi,SanjoKarasuma,103
2021-09-17,SanjoKarasuma,SanjoMuromachi,103
2021-09-17,SanjoKarasuma,ShijoKarasuma,111
2021-09-17,ShijoKarasuma,SanjoKarasuma,117
2021-09-17,SanjoKarasuma,SanjoKurumaya,113
2021-09-17,SanjoKurumaya,SanjoKarasuma,116
2021-09-17,SanjoKurumaya,ShijoKurumaya,97
2021-09-17,ShijoKurumaya,SanjoKurumaya,90
2021-09-17,ShijoHorikawa,GojoHorikawa,115
2021-09-17,GojoHorikawa,ShijoHorikawa,111
2021-09-17,ShijoHorikawa,ShijoShinmachi,106
2021-09-17,ShijoShinmachi,ShijoHorikawa,109
2021-09-17,ShijoShinmachi,GojoShinmachi,100
2021-09-17,GojoShinmachi,ShijoShinmachi,118
2021-09-17,ShijoShinmachi,ShijoMuromachi,92
2021-09-17,ShijoMuromachi,ShijoShinmachi,119
2021-09-17,ShijoMuromachi,GojoMuromachi,108
2021-09-17,GojoMuromachi,ShijoMuromachi,108
2021-09-17,ShijoMuromachi,ShijoKarasuma,123
2021-09-17,ShijoKarasuma,ShijoMuromachi,111
2021-09-17,ShijoKarasuma,GojoKarasuma,103
2021-09-17,GojoKarasuma,ShijoKarasuma,128
2021-09-17,ShijoKarasuma,ShijoKurumaya,110
2021-09-17,ShijoKurumaya,ShijoKarasuma,112
2021-09-17,ShijoKurumaya,GojoKurumaya,117
2021-09-17,GojoKurumaya,ShijoKurumaya,99
2021-09-17,GojoHorikawa,GojoShinmachi,103
2021-09-17,GojoShinmachi,GojoHorikawa,110
2021-09-17,GojoShinmachi,GojoMuromachi,106
2021-09-17,GojoMuromachi,GojoShinmachi,113
2021-09-17,GojoMuromachi,GojoKarasuma,92
2021-09-17,GojoKarasuma,GojoMuromachi,91
2021-09-17,GojoKarasuma,GojoKurumaya,120
2021-09-17,GojoKurumaya,GojoKarasuma,110
2021-09-18,IchijoHorikawa,NijoHorikawa,74
2021-09-18,NijoHorikawa,IchijoHorikawa,70
2021-09-18,IchijoHorikawa,IchijoShinmachi,86
2021-09-18,IchijoShinmachi,IchijoHorikawa,78
2021-09-18,IchijoShinmachi,NijoShinmachi,89
2021-09-18,NijoShinmachi,IchijoShinmachi,91
2021-09-18,IchijoShinmachi,IchijoMuromachi,93
2021-09-18,IchijoMuromachi,IchijoShinmachi,80
2021-09-18,IchijoMuromachi,NijoMuromachi,89
2021-09-18,NijoMuromachi,IchijoMuromachi,108
2021-09-18,IchijoMuromachi,IchijoKarasuma,89
2021-09-18,IchijoKarasuma,IchijoMuromachi,91
2021-09-18,IchijoKarasuma,NijoKarasuma,111
2021-09-18,NijoKarasuma,IchijoKarasuma,100
2021-09-18,IchijoKarasuma,IchijoKurumaya,101
2021-09-18,IchijoKurumaya,IchijoKarasuma,89
2021-09-18,IchijoKurumaya,NijoKurumaya,110
2021-09-18,NijoKurumaya,IchijoKurumaya,101
2021-09-18,NijoHorikawa,SanjoHorikawa,86
2021-09-18,SanjoHorikawa,NijoHorikawa,99
2021-09-18,NijoHorikawa,NijoShinmachi,101
2021-09-18,NijoShinmachi,NijoHorikawa,94
2021-09-18,NijoShinmachi,SanjoShinmachi,86
2021-09-18,SanjoShinmachi,NijoShinmachi,80
2021-09-18,NijoShinmachi,NijoMuromachi,84
2021-09-18,NijoMuromachi,NijoShinmachi,103
2021-09-18,NijoMuromachi,SanjoMuromachi,92
2021-09-18,SanjoMuromachi,NijoMuromachi,87
2021-09-18,NijoMuromachi,NijoKarasuma,102
2021-09-18,NijoKarasuma,NijoMuromachi,110
2021-09-18,NijoKarasuma,SanjoKarasuma,90
2021-09-18,SanjoKarasuma,NijoKarasuma,98
2021-09-18,NijoKarasuma,NijoKurumaya,101
2021-09-18,NijoKurumaya,NijoKarasuma,109
2021-09-18,NijoKurumaya,SanjoKurumaya,113
2021-09-18,SanjoKurumaya,NijoKurumaya,112
2021-09-18,SanjoHorikawa,ShijoHorikawa,99
2021-09-18,ShijoHorikawa,SanjoHorikawa,94
2021-09-18,SanjoHorikawa,SanjoShinmachi,90
2021-09-18,SanjoShinmachi,SanjoHorikawa,89
2021-09-18,SanjoShinmachi,ShijoShinmachi,99
2021-09-18,ShijoShinmachi,SanjoShinmachi,97
2021-09-18,SanjoShinmachi,SanjoMuromachi,85
2021-09-18,SanjoMuromachi,SanjoShinmachi,113
2021-09-18,SanjoMuromachi,ShijoMuromachi,119
2021-09-18,ShijoMuromachi,SanjoMuromachi,108
2021-09-18,SanjoMuromachi,SanjoKarasuma,115
2021-09-18,SanjoKarasuma,SanjoMuromachi,113
2021-09-18,SanjoKarasuma,ShijoKarasuma,97
2021-09-18,ShijoKarasuma,SanjoKarasuma,106
2021-09-18,SanjoKarasuma,SanjoKurumaya,102
2021-09-18,SanjoKurumaya,SanjoKarasuma,109
2021-09-18,SanjoKurumaya,ShijoKurumaya,104
2021-09-18,ShijoKurumaya,SanjoKurumaya,112
2021-09-18,ShijoHorikawa,GojoHorikawa,88
2021-09-18,GojoHorikawa,ShijoHorikawa,112
2021-09-18,ShijoHorikawa,ShijoShinmachi,107
2021-09-18,ShijoShinmachi,ShijoHorikawa,96
2021-09-18,ShijoShinmachi,GojoShinmachi,110
2021-09-18,GojoShinmachi,ShijoShinmachi,117
2021-09-18,ShijoShinmachi,ShijoMuromachi,109
2021-09-18,ShijoMuromachi,ShijoShinmachi,120
2021-09-18,ShijoMuromachi,GojoMuromachi,111
2021-09-18,GojoMuromachi,ShijoMuromachi,109
2021-09-18,ShijoMuromachi,ShijoKarasuma,104
2021-09-18,ShijoKarasuma,ShijoMuromachi,123
2021-09-18,ShijoKarasuma,GojoKarasuma,119
2021-09-18,GojoKarasuma,ShijoKarasuma,117
2021-09-18,ShijoKarasuma,ShijoKurumaya,116
2021-09-18,ShijoKurumaya,ShijoKarasuma,113
2021-09-18,ShijoKurumaya,GojoKurumaya,107
2021-09-18,GojoKurumaya,ShijoKurumaya,114
2021-09-18,GojoHorikawa,GojoShinmachi,107
2021-09-18,GojoShinmachi,GojoHorikawa,110
2021-09-18,GojoShinmachi,GojoMuromachi,97
2021-09-18,GojoMuromachi,GojoShinmachi,95
2021-09-18,GojoMuromachi,GojoKarasuma,109
2021-09-18,GojoKarasuma,GojoMuromachi,101
2021-09-18,GojoKarasuma,GojoKurumaya,118
2021-09-18,GojoKurumaya,GojoKarasuma,119
2021-09-19,IchijoHorikawa,NijoHorikawa,77
2021-09-19,NijoHorikawa,IchijoHorikawa,94
2021-09-19,IchijoHorikawa,IchijoShinmachi,80
2021-09-19,IchijoShinmachi,IchijoHorikawa,92
2021-09-19,IchijoShinmachi,NijoShinmachi,80
2021-09-19,NijoShinmachi,IchijoShinmachi,94
2021-09-19,IchijoShinmachi,IchijoMuromachi,83
2021-09-19,IchijoMuromachi,IchijoShinmachi,104
2021-09-19,IchijoMuromachi,NijoMuromachi,103
2021-09-19,NijoMuromachi,IchijoMuromachi,85
2021-09-19,IchijoMuromachi,IchijoKarasuma,93
2021-09-19,IchijoKarasuma,IchijoMuromachi,98
2021-09-19,IchijoKarasuma,NijoKarasuma,88
2021-09-19,NijoKarasuma,IchijoKarasuma,98
2021-09-19,IchijoKarasuma,IchijoKurumaya,91
2021-09-19,IchijoKurumaya,IchijoKarasuma,105
2021-09-19,IchijoKurumaya,NijoKurumaya,86
2021-09-19,NijoKurumaya,IchijoKurumaya,82
2021-09-19,NijoHorikawa,SanjoHorikawa,93
2021-09-19,SanjoHorikawa,NijoHorikawa,103
2021-09-19,NijoHorikawa,NijoShinmachi,81
2021-09-19,NijoShinmachi,NijoHorikawa,93
2021-09-19,NijoShinmachi,SanjoShinmachi,106
2021-09-19,SanjoShinmachi,NijoShinmachi,99
2021-09-19,NijoShinmachi,NijoMuromachi,94
2021-09-19,NijoMuromachi,NijoShinmachi,110
2021-09-19,NijoMuromachi,SanjoMuromachi,88
2021-09-19,SanjoMuromachi,NijoMuromachi,93
2021-09-19,NijoMuromachi,NijoKarasuma,108
2021-09-19,NijoKarasuma,NijoMuromachi,98
2021-09-19,NijoKarasuma,SanjoKarasuma,108
2021-09-19,SanjoKarasuma,NijoKarasuma,104
2021-09-19,NijoKarasuma,NijoKurumaya,101
2021-09-19,NijoKurumaya,NijoKarasuma,117
2021-09-19,NijoKurumaya,SanjoKurumaya,99
2021-09-19,SanjoKurumaya,NijoKurumaya,106
2021-09-19,SanjoHorikawa,ShijoHorikawa,85
2021-09-19,ShijoHorikawa,SanjoHorikawa,89
2021-09-19,SanjoHorikawa,SanjoShinmachi,93
2021-09-19,SanjoShinmachi,SanjoHorikawa,82
2021-09-19,SanjoShinmachi,ShijoShinmachi,105
2021-09-19,ShijoShinmachi,SanjoShinmachi,108
2021-09-19,SanjoShinmachi,SanjoMuromachi,89
2021-09-19,SanjoMuromachi,SanjoShinmachi,87
2021-09-19,SanjoMuromachi,ShijoMuromachi,104
2021-09-19,ShijoMuromachi,SanjoMuromachi,114
2021-09-19,SanjoMuromachi,SanjoKarasuma,118
2021-09-19,SanjoKarasuma,SanjoMuromachi,102
2021-09-19,SanjoKarasuma,ShijoKarasuma,107
2021-09-19,ShijoKarasuma,SanjoKarasuma,113
2021-09-19,SanjoKarasuma,SanjoKurumaya,104
2021-09-19,SanjoKurumaya,SanjoKarasuma,95
2021-09-19,SanjoKurumaya,ShijoKurumaya,94
2021-09-19,ShijoKurumaya,SanjoKurumaya,101
2021-09-19,ShijoHorikawa,GojoHorikawa,95
2021-09-19,GojoHorikawa,ShijoHorikawa,92
2021-09-19,ShijoHorikawa,ShijoShinmachi,101
2021-09-19,ShijoShinmachi,ShijoHorikawa,101
2021-09-19,ShijoShinmachi,GojoShinmachi,109
2021-09-19,GojoShinmachi,ShijoShinmachi,118
2021-09-19,ShijoShinmachi,ShijoMuromachi,106
2021-09-19,ShijoMuromachi,ShijoShinmachi,112
2021-09-19,ShijoMuromachi,GojoMuromachi,115
2021-09-19,GojoMuromachi,ShijoMuromachi,96
2021-09-19,ShijoMuromachi,ShijoKarasuma,105
2021-09-19,ShijoKarasuma,ShijoMuromachi,100
2021-09-19,ShijoKarasuma,GojoKarasuma,121
2021-09-19,GojoKarasuma,ShijoKarasuma,104
2021-09-19,ShijoKarasuma,ShijoKurumaya,116
2021-09-19,ShijoKurumaya,ShijoKarasuma,123
2021-09-19,ShijoKurumaya,GojoKurumaya,108
2021-09-19,GojoKurumaya,ShijoKurumaya,122
2021-09-19,GojoHorikawa,GojoShinmachi,101
2021-09-19,GojoShinmachi,GojoHorikawa,106
2021-09-19,GojoShinmachi,GojoMuromachi,106
2021-09-19,GojoMuromachi,GojoShinmachi,88
2021-09-19,GojoMuromachi,GojoKarasuma,113
2021-09-19,GojoKarasuma,GojoMuromachi,117
2021-09-19,GojoKarasuma,GojoKurumaya,105
2021-09-19,GojoKurumaya,GojoKarasuma,120
2021-09-20,IchijoHorikawa,NijoHorikawa,100
2021-09-20,NijoHorikawa,IchijoHorikawa,73
2021-09-20,IchijoHorikawa,IchijoShinmachi,88
2021-09-20,IchijoShinmachi,IchijoHorikawa,87
2021-09-20,IchijoShinmachi,NijoShinmachi,83
2021-09-20,NijoShinmachi,IchijoShinmachi,92
2021-09-20,IchijoShinmachi,IchijoMuromachi,105
2021-09-20,IchijoMuromachi,IchijoShinmachi,77
2021-09-20,IchijoMuromachi,NijoMuromachi,109
2021-09-20,NijoMuromachi,IchijoMuromachi,108
2021-09-20,IchijoMuromachi,IchijoKarasuma,83
2021-09-20,IchijoKarasuma,IchijoMuromachi,107
2021-09-20,IchijoKarasuma,NijoKarasuma,110
2021-09-20,NijoKarasuma,IchijoKarasuma,106
2021-09-20,IchijoKarasuma,IchijoKurumaya,96
2021-09-20,IchijoKurumaya,IchijoKarasuma,102
2021-09-20,IchijoKurumaya,NijoKurumaya,95
2021-09-20,NijoKurumaya,IchijoKurumaya,88
2021-09-20,NijoHorikawa,SanjoHorikawa,100
2021-09-20,SanjoHorikawa,NijoHorikawa,105
2021-09-20,NijoHorikawa,NijoShinmachi,92
2021-09-20,NijoShinmachi,NijoHorikawa,85
2021-09-20,NijoShinmachi,SanjoShinmachi,106
2021-09-20,SanjoShinmachi,NijoShinmachi,107
2021-09-20,NijoShinmachi,NijoMuromachi,81
2021-09-20,NijoMuromachi,NijoShinmachi,103
2021-09-20,NijoMuromachi,SanjoMuromachi,106
2021-09-20,SanjoMuromachi,NijoMuromachi,113
2021-09-20,NijoMuromachi,NijoKarasuma,106
2021-09-20,NijoKarasuma,NijoMuromachi,109
2021-09-20,NijoKarasuma,SanjoKarasuma,104
2021-09-20,SanjoKarasuma,NijoKarasuma,115
2021-09-20,NijoKarasuma,NijoKurumaya,105
2021-09-20,NijoKurumaya,NijoKarasuma,118
2021-09-20,NijoKurumaya,SanjoKurumaya,91
2021-09-20,SanjoKurumaya,NijoKurumaya,101
2021-09-20,SanjoHorikawa,ShijoHorikawa,83
2021-09-20,ShijoHorikawa,SanjoHorikawa,107
2021-09-20,SanjoHorikawa,SanjoShinmachi,109
2021-09-20,SanjoShinmachi,SanjoHorikawa,110
2021-09-20,SanjoShinmachi,ShijoShinmachi,91
2021-09-20,ShijoShinmachi,SanjoShinmachi,111
2021-09-20,SanjoShinmachi,SanjoMuromachi,98
2021-09-20,SanjoMuromachi,SanjoShinmachi,85
2021-09-20,SanjoMuromachi,ShijoMuromachi,98
2021-09-20,ShijoMuromachi,SanjoMuromachi,108
2021-09-20,SanjoMuromachi,SanjoKarasuma,101
2021-09-20,SanjoKarasuma,SanjoMuromachi,120
2021-09-20,SanjoKarasuma,ShijoKarasuma,125
2021-09-20,ShijoKarasuma,SanjoKarasuma,109
2021-09-20,SanjoKarasuma,SanjoKurumaya,120
2021-09-20,SanjoKurumaya,SanjoKarasuma,123
2021-09-20,SanjoKurumaya,ShijoKurumaya,90
2021-09-20,ShijoKurumaya,SanjoKurumaya,101
2021-09-20,ShijoHorikawa,GojoHorikawa,106
2021-09-20,GojoHorikawa,ShijoHorikawa,112
2021-09-20,ShijoHorikawa,ShijoShinmachi,89
2021-09-20,ShijoShinmachi,ShijoHorikawa,111
2021-09-20,ShijoShinmachi,GojoShinmachi,111
2021-09-20,GojoShinmachi,ShijoShinmachi,107
2021-09-20,ShijoShinmachi,ShijoMuromachi,114
2021-09-20,ShijoMuromachi,ShijoShinmachi,120
2021-09-20,ShijoMuromachi,GojoMuromachi,100
2021-09-20,GojoMuromachi,ShijoMuromachi,103
2021-09-20,ShijoMuromachi,ShijoKarasuma,101
2021-09-20,ShijoKarasuma,ShijoMuromachi,96
2021-09-20,ShijoKarasuma,GojoKarasuma,110
2021-09-20,GojoKarasuma,ShijoKarasuma,116
2021-09-20,ShijoKarasuma,ShijoKurumaya,120
2021-09-20,ShijoKurumaya,ShijoKarasuma,130
2021-09-20,ShijoKurumaya,GojoKurumaya,124
2021-09-20,GojoKurumaya,ShijoKurumaya,101
2021-09-20,GojoHorikawa,GojoShinmachi,94
2021-09-20,GojoShinmachi,GojoHorikawa,88
2021-09-20,GojoShinmachi,GojoMuromachi,96
2021-09-20,GojoMuromachi,GojoShinmachi,112
2021-09-20,GojoMuromachi,GojoKarasuma,95
2021-09-20,GojoKarasuma,GojoMuromachi,90
2021-09-20,GojoKarasuma,GojoKurumaya,107
2021-09-20,GojoKurumaya,GojoKarasuma,107
2021-09-21,IchijoHorikawa,NijoHorikawa,89
2021-09-21,NijoHorikawa,IchijoHorikawa,87
2021-09-21,IchijoHorikawa,IchijoShinmachi,86
2021-09-21,IchijoShinmachi,IchijoHorikawa,81
2021-09-21,IchijoShinmachi,NijoShinmachi,86
2021-09-21,NijoShinmachi,IchijoShinmachi,102
2021-09-21,IchijoShinmachi,IchijoMuromachi,87
2021-09-21,IchijoMuromachi,IchijoShinmachi,105
2021-09-21,IchijoMuromachi,NijoMuromachi,93
2021-09-21,NijoMuromachi,IchijoMuromachi,86
2021-09-21,IchijoMuromachi,IchijoKarasuma,89
2021-09-21,IchijoKarasuma,IchijoMuromachi,95
2021-09-21,IchijoKarasuma,NijoKarasuma,105
2021-09-21,NijoKarasuma,IchijoKarasuma,99
2021-09-21,IchijoKarasuma,IchijoKurumaya,109
2021-09-21,IchijoKurumaya,IchijoKarasuma,106
2021-09-21,IchijoKurumaya,NijoKurumaya,81
2021-09-21,NijoKurumaya,IchijoKurumaya,84
2021-09-21,NijoHorikawa,SanjoHorikawa,89
2021-09-21,SanjoHorikawa,NijoHorikawa,80
2021-09-21,NijoHorikawa,NijoShinmachi,82
2021-09-21,NijoShinmachi,NijoHorikawa,76
2021-09-21,NijoShinmachi,SanjoShinmachi,104
2021-09-21,SanjoShinmachi,NijoShinmachi,97
2021-09-21,NijoShinmachi,NijoMuromachi,106
2021-09-21,NijoMuromachi,NijoShinmachi,100
2021-09-21,NijoMuromachi,SanjoMuromachi,90
2021-09-21,SanjoMuromachi,NijoMuromachi,107
2021-09-21,NijoMuromachi,NijoKarasuma,100
2021-09-21,NijoKarasuma,NijoMuromachi,93
2021-09-21,NijoKarasuma,SanjoKarasuma,93
2021-09-21,SanjoKarasuma,NijoKarasuma,118
2021-09-21,NijoKarasuma,NijoKurumaya,113
2021-09-21,NijoKurumaya,NijoKarasuma,109
2021-09-21,NijoKurumaya,SanjoKurumaya,111
2021-09-21,SanjoKurumaya,NijoKurumaya,105
2021-09-21,SanjoHorikawa,ShijoHorikawa,91
2021-09-21,ShijoHorikawa,SanjoHorikawa,92
2021-09-21,SanjoHorikawa,SanjoShinmachi,89
2021-09-21,SanjoShinmachi,SanjoHorikawa,88
2021-09-21,SanjoShinmachi,ShijoShinmachi,91
2021-09-21,ShijoShinmachi,SanjoShinmachi,95
2021-09-21,SanjoShinmachi,SanjoMuromachi,108
2021-09-21,SanjoMuromachi,SanjoShinmachi,87
2021-09-21,SanjoMuromachi,ShijoMuromachi,101
2021-09-21,ShijoMuromachi,SanjoMuromachi,119
2021-09-21,SanjoMuromachi,SanjoKarasuma,114
2021-09-21,SanjoKarasuma,SanjoMuromachi,117
2021-09-21,SanjoKarasuma,ShijoKarasuma,96
2021-09-21,ShijoKarasuma,SanjoKarasuma,104
2021-09-21,SanjoKarasuma,SanjoKurumaya,124
2021-09-21,SanjoKurumaya,SanjoKarasuma,95
2021-09-21,SanjoKurumaya,ShijoKurumaya,113
2021-09-21,ShijoKurumaya,SanjoKurumaya,100
2021-09-21,ShijoHorikawa,GojoHorikawa,99
2021-09-21,GojoHorikawa,ShijoHorikawa,86
2021-09-21,ShijoHorikawa,ShijoShinmachi,107
2021-09-21,ShijoShinmachi,ShijoHorikawa,96
2021-09-21,ShijoShinmachi,GojoShinmachi,111
2021-09-21,GojoShinmachi,ShijoShinmachi,94
2021-09-21,ShijoShinmachi,ShijoMuromachi,104
2021-09-21,ShijoMuromachi,ShijoShinmachi,113
2021-09-21,ShijoMuromachi,GojoMuromachi,124
2021-09-21,GojoMuromachi,ShijoMuromachi,112
2021-09-21,ShijoMuromachi,ShijoKarasuma,96
2021-09-21,ShijoKarasuma,ShijoMuromachi,115
2021-09-21,ShijoKarasuma,GojoKarasuma,113
2021-09-21,GojoKarasuma,ShijoKarasuma,126
2021-09-21,ShijoKarasuma,ShijoKurumaya,119
2021-09-21,ShijoKurumaya,ShijoKarasuma,100
2021-09-21,ShijoKurumaya,GojoKurumaya,110
2021-09-21,GojoKurumaya,ShijoKurumaya,95
2021-09-21,GojoHorikawa,GojoShinmachi,89
2021-09-21,GojoShinmachi,GojoHorikawa,103
2021-09-21,GojoShinmachi,GojoMuromachi,105
2021-09-21,GojoMuromachi,GojoShinmachi,100
2021-09-21,GojoMuromachi,GojoKarasuma,97
2021-09-21,GojoKarasuma,GojoMuromachi,119
2021-09-21,GojoKarasuma,GojoKurumaya,117
2021-09-21,GojoKurumaya,GojoKarasuma,112
2021-09-22,IchijoHorikawa,NijoHorikawa,93
2021-09-22,NijoHorikawa,IchijoHorikawa,94
2021-09-22,IchijoHorikawa,IchijoShinmachi,82
2021-09-22,IchijoShinmachi,IchijoHorikawa,97
2021-09-22,IchijoShinmachi,NijoShinmachi,100
2021-09-22,NijoShinmachi,IchijoShinmachi,103
2021-09-22,IchijoShinmachi,IchijoMuromachi,96
2021-09-22,IchijoMuromachi,IchijoShinmachi,90
2021-09-22,IchijoMuromachi,NijoMuromachi,82
2021-09-22,NijoMuromachi,IchijoMuromachi,95
2021-09-22,IchijoMuromachi,IchijoKarasuma,96
2021-09-22,IchijoKarasuma,IchijoMuromachi,91
2021-09-22,IchijoKarasuma,NijoKarasuma,114
2021-09-22,NijoKarasuma,IchijoKarasuma,103
2021-09-22,IchijoKarasuma,IchijoKurumaya,102
2021-09-22,IchijoKurumaya,IchijoKarasuma,93
2021-09-22,IchijoKurumaya,NijoKurumaya,90
2021-09-22,NijoKurumaya,IchijoKurumaya,97
2021-09-22,NijoHorikawa,SanjoHorikawa,103
2021-09-22,SanjoHorikawa,NijoHorikawa,78
2021-09-22,NijoHorikawa,NijoShinmachi,92
2021-09-22,NijoShinmachi,NijoHorikawa,84
2021-09-22,NijoShinmachi,SanjoShinmachi,105
2021-09-22,SanjoShinmachi,NijoShinmachi,92
2021-09-22,NijoShinmachi,NijoMuromachi,101
2021-09-22,NijoMuromachi,NijoShinmachi,80
2021-09-22,NijoMuromachi,SanjoMuromachi,90
2021-09-22,SanjoMuromachi,NijoMuromachi,89
2021-09-22,NijoMuromachi,NijoKarasuma,103
2021-09-22,NijoKarasuma,NijoMuromachi,98
2021-09-22,NijoKarasuma,SanjoKarasuma,102
2021-09-22,SanjoKarasuma,NijoKarasuma,101
2021-09-22,NijoKarasuma,NijoKurumaya,109
2021-09-22,NijoKurumaya,NijoKarasuma,95
2021-09-22,NijoKurumaya,SanjoKurumaya,113
2021-09-22,SanjoKurumaya,NijoKurumaya,102
2021-09-22,SanjoHorikawa,ShijoHorikawa,91
2021-09-22,ShijoHorikawa,SanjoHorikawa,87
2021-09-22,SanjoHorikawa,SanjoShinmachi,94
2021-09-22,SanjoShinmachi,SanjoHorikawa,83
2021-09-22,SanjoShinmachi,ShijoShinmachi,90
2021-09-22,ShijoShinmachi,SanjoShinmachi,114
2021-09-22,SanjoShinmachi,SanjoMuromachi,115
2021-09-22,SanjoMuromachi,SanjoShinmachi,91
2021-09-22,SanjoMuromachi,ShijoMuromachi,119
2021-09-22,ShijoMuromachi,SanjoMuromachi,115
2021-09-22,SanjoMuromachi,SanjoKarasuma,109
2021-09-22,SanjoKarasuma,SanjoMuromachi,113
2021-09-22,SanjoKarasuma,ShijoKarasuma,117
2021-09-22,ShijoKarasuma,SanjoKarasuma,101
2021-09-22,SanjoKarasuma,SanjoKurumaya,95
2021-09-22,SanjoKurumaya,SanjoKarasuma,114
2021-09-22,SanjoKurumaya,ShijoKurumaya,93
2021-09-22,ShijoKurumaya,SanjoKurumaya,101
2021-09-22,ShijoHorikawa,GojoHorikawa,97
2021-09-22,GojoHorikawa,ShijoHorikawa,106
2021-09-22,ShijoHorikawa,ShijoShinmachi,110
2021-09-22,ShijoShinmachi,ShijoHorikawa,89
2021-09-22,ShijoShinmachi,GojoShinmachi,101
2021-09-22,GojoShinmachi,ShijoShinmachi,102
2021-09-22,ShijoShinmachi,ShijoMuromachi,106
2021-09-22,ShijoMuromachi,ShijoShinmachi,113
2021-09-22,ShijoMuromachi,GojoMuromachi,99
2021-09-22,GojoMuromachi,ShijoMuromachi,118
2021-09-22,ShijoMuromachi,ShijoKarasuma,120
2021-09-22,ShijoKarasuma,ShijoMuromachi,105
2021-09-22,ShijoKarasuma,GojoKarasuma,124
2021-09-22,GojoKarasuma,ShijoKarasuma,120
2021-09-22,ShijoKarasuma,ShijoKurumaya,104
2021-09-22,ShijoKurumaya,ShijoKarasuma,103
2021-09-22,ShijoKurumaya,GojoKurumaya,125
2021-09-22,GojoKurumaya,ShijoKurumaya,108
2021-09-22,GojoHorikawa,GojoShinmachi,89
2021-09-22,GojoShinmachi,GojoHorikawa,97
2021-09-22,GojoShinmachi,GojoMuromachi,89
2021-09-22,GojoMuromachi,GojoShinmachi,98
2021-09-22,GojoMuromachi,GojoKarasuma,103
2021-09-22,GojoKarasuma,GojoMuromachi,114
2021-09-22,GojoKarasuma,GojoKurumaya,110
2021-09-22,GojoKurumaya,GojoKarasuma,101
2021-09-23,IchijoHorikawa,NijoHorikawa,77
2021-09-23,NijoHorikawa,IchijoHorikawa,77
2021-09-23,IchijoHorikawa,IchijoShinmachi,96
2021-09-23,IchijoShinmachi,IchijoHorikawa,78
2021-09-23,IchijoShinmachi,NijoShinmachi,84
2021-09-23,NijoShinmachi,IchijoShinmachi,104
2021-09-23,IchijoShinmachi,IchijoMuromachi,95
2021-09-23,IchijoMuromachi,IchijoShinmachi,81
2021-09-23,IchijoMuromachi,NijoMuromachi,102
2021-09-23,NijoMuromachi,IchijoMuromachi,89
2021-09-23,IchijoMuromachi,IchijoKarasuma,109
2021-09-23,IchijoKarasuma,IchijoMuromachi,105
