"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2025/11/14","為替手数料 フリコミ テスウリヨウ","-220","MUFJ","その他","雑費","","0","qQbEKbBDOVFVJgyUsJLdt1yomxdml-I4oic7pv4wPEg"
"1","2025/11/14","振込IB2 カ)クレデイセゾン","-99780","MUFJ","現金・カード","カード引き落とし","","0","Dzhqy4dRJQqGGYKXYILqWSvJlUhFGCUBJ34pRbim6GM"
"1","2025/11/12","TOHOシネマズ新宿","-480","d払い","趣味・娯楽","映画・音楽・ゲーム","","0","svH388AxtO1_ejoLk-xmrLudZxkUmfNi1AnYe1oa35w"
"1","2025/11/12","TOHOシネマズ新宿(ポイント利用分)","126","d払い","未分類","未分類","","0","VoIUck2onR1L7kT4zTgnUGpLrQHS-U8lTHunjLx4HkY"
"1","2025/11/12","ファミリーマート百合ヶ丘駅南口","-120","d払い","食費","食料品","","0","jft0DKqNYUN8XOcuSJsZJWsWLpEh96vfomJ6uBoyaVw"
"1","2025/11/12","ファミリーマート百合ヶ丘駅南口(ポイント利用分)","120","d払い","収入","ポイント","","0","3oR4Jk25W7aS9dZ0RD6EhKMitxvBUpkMgoYjYI_eYg8"
"1","2025/11/12","AMAZON.CO.JP","-3040","三井住友カード (Vpass ID)","教養・教育","書籍","","0","1MHViyKGgAl65AO6fXy3ysCgqCz8SXiizS3aWhuAsgM"
"1","2025/11/12","Amazon Downloads","-980","三井住友カード (Vpass ID)","教養・教育","書籍","","0","YOfhB4aJ3ziFNP6SawVMPQ_GN9r9eFHObKpx81C19xs"
"1","2025/11/11","ファミリーマート川崎東百合丘","-473","d払い","食費","食料品","","0","mPEyjJLtxIAEMd3QKZED5YAuLsvHy8HOr042VRKjy2k"
"1","2025/11/11","ファミリーマート川崎東百合丘(ポイント利用分)","473","d払い","収入","ポイント","","0","TnW58-hhP207U74rpcVr_zudXThEMv7NlKDrYAIt188"
"1","2025/11/11","AMAZON.CO.JP","-12865","三井住友カード (Vpass ID)","教養・教育","書籍","","0","ocQGtn8oYsxaJGuw4tr5mdiXUXewMjmYqINUzgo8Aec"
"1","2025/11/10","電話 Dカ-ド","-132686","MUFJ","通信費","携帯電話","","0","kLHt7SMIkzb6ZZ8KWb1K5SQogkiPezGXnyZK18VPL5Y"
"1","2025/11/09","百合ヶ丘店","-1078","d払い","食費","外食","","0","m11IHVnWWcqTNr7qlK48BUePSp-VdNh3NxU2UN-sj00"
"1","2025/11/09","ファミリーマート門前仲町駅前","-178","d払い","食費","食料品","","0","4y_1hdxqWJSgn-If0y8QMM0QdJNEissinEkrmtvNfCQ"
"1","2025/11/09","ファミリーマート門前仲町駅前(ポイント利用分)","3","d払い","未分類","未分類","","0","v1JOzbWiTh7HrzHJz5-C1QDiN9fx3EdQ3H9DCFpDYSo"
"1","2025/11/08","タイムズパーキング","-820","d払い","自動車","駐車場","","0","DbdYmOIUCVg80sa8Q2TS9-Shz5OVCyeraXAMEyyGf2M"
"1","2025/11/08","タイムズパーキング(ポイント利用分)","23","d払い","収入","ポイント","","0","jmOWdP9yToWdSrQdU91-AFHMQ_KrEjsGNOayWE9bR10"
"1","2025/11/08","チャンプカメラ","-4615","d払い","趣味・娯楽","その他趣味・娯楽","","0","WudEbMqDjBOpXQrt4QkJDaAerNyP5I0BYfmB_gTRyHw"
"1","2025/11/08","チャンプカメラ(ポイント利用分)","10","d払い","収入","ポイント","","0","xljenF6b9FJV8rRrF0Xxz6Y9liJG3i_ThekT9xS5-3s"
"1","2025/11/08","ローソン横浜みすずが丘","-476","d払い","食費","食料品","","0","RAQZDszi-XP7YDx95LNSQSWBxKtqdd6uEt819h_0Ki4"
"1","2025/11/08","ローソン横浜みすずが丘(ポイント利用分)","14","d払い","収入","ポイント","","0","oK3lRRUFzWor7Cbw5XyyyQsoQhRbOIdMLvabC36I9AU"
"1","2025/11/08","Amazon Downloads","-1833","三井住友カード (Vpass ID)","教養・教育","書籍","","0","9J3ao9mm4i-5bqT7u0T0Ig8EPh2wva_fraaJsbgQp-Y"
"1","2025/11/08","チケットぴあ","-3695","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","H4A5_aQueO5ctMSW169E5OBQIIUUo6-VxA_FXaPFGek"
"1","2025/11/07","タリーズコーヒー東京テレポート駅","-450","d払い","食費","カフェ","","0","xp7Wr2jzlcxn6Z-Fmz0_MVzgzkmTXQ8YzPy6EeOXj9k"
"1","2025/11/07","NewDays東京テレポート","-497","d払い","食費","外食","","0","Cf1S6iPt1lkvW_GN94xHWwbdbIH_dhWVcck2utkmnXA"
"1","2025/11/07","セブン‐イレブン小田急百合ヶ丘店","-149","d払い","食費","食料品","","0","eq3vBH615Ow39QUd1FG4Ch8cZxhS7OcWb_63UYQGDrk"
"1","2025/11/07","セブン‐イレブン小田急百合ヶ丘店(ポイント利用分)","9","d払い","収入","ポイント","","0","b8P1qseN0lI3htsdxoIUcBvEYDDoo6fXGWa7AcFa3AI"
"1","2025/11/07","teket(テケト)","-3000","みずほマイレージクラブカード（UC）","未分類","未分類","","0","mWBJk4o5K5A0GyVgQ_mDoc0uvgtWbtYA9WwKlJMKHg0"
"1","2025/11/06","ファミリーマート王禅寺西","-1339","d払い","食費","食料品","","0","8zlb1QGnYNJNb2gqEa_SKtHGVqZWQrZLf7ogN7Xkrpk"
"1","2025/11/06","ファミリーマート王禅寺西(ポイント利用分)","1","d払い","収入","ポイント","","0","HERY9rOcbzbw74nkUB3M4FMwBug0DNcaAtjcAStqvpI"
"1","2025/11/05","ファミリーマート川崎東百合丘","-386","d払い","食費","食料品","","0","8sNYwdc1jqYxKQLA9KDaKWgh2U7hxei3ll7q9zzxiqs"
"1","2025/11/05","セブンーイレブン川崎上麻生2丁目店","-91","d払い","食費","食料品","","0","uW2H3QQIdbxbeR0gWFxO0pvbTMj6zG9WXPhpsNBQbfc"
"1","2025/11/05","セブンーイレブン川崎上麻生2丁目店(ポイント利用分)","2","d払い","未分類","未分類","","0","YSdXHipHt-vvuf8gKcptPoGEyC6Lf_pIzPPc65qZtpg"
"1","2025/11/05","デイリーヤマザキ麻生高石","-438","d払い","食費","食料品","","0","wewBc1qUHUumVAcfUf0rdV0t53NMgTZf8ohDwmgp8XQ"
"1","2025/11/05","デイリーヤマザキ麻生高石(ポイント利用分)","13","d払い","収入","ポイント","","0","1-tZ6i8XXvT3NQt7ERlgHq3OHFiqOpmFa77Ro8Me2GQ"
"1","2025/11/05","さくら薬局 百合ヶ丘駅前店","-2740","d払い","健康・医療","薬","","0","ucBawHyDi4vZo5JkkCutIqK9UmtYpDJ7KMJZ_OO9Rc4"
"1","2025/11/05","さくら薬局 百合ヶ丘駅前店(ポイント利用分)","1","d払い","収入","ポイント","","0","xzCSsszKGFObKIk2aUE3BbpvJffUOPrQ9ymUZ--1HuE"
"0","2025/11/05","口座振替3 UC","-129327","MUFJ","現金・カード","カード引き落とし","","1","koFPwJ-EMEP9HTxgnOo8lgag_FRv2w2b53PfITarQsI"
"1","2025/11/05","カ-ド","470000","MUFJ","未分類","未分類","","0","V0oohcYN-qeeU5U8L_xLWaya9Du2iuw8bFognAIZBjo"
"1","2025/11/04","デイリーヤマザキ麻生高石","-273","d払い","食費","食料品","","0","A8cfQUdZwyct3AQmfzs-xGdxabQPt4vizU89_8CeeSU"
"1","2025/11/04","デイリーヤマザキ麻生高石(ポイント利用分)","37","d払い","収入","ポイント","","0","gyDs0V38wSDVJzWIZQtGWnOQTtHhzK985RnGw9DGqWw"
"1","2025/11/03","セブン‐イレブン筑西市役所前店","-3007","d払い","食費","食料品","","0","7kOX6xhlqCSVWMc6wnQbTMMqu6U4QkJeOhOARjfsxss"
"1","2025/11/03","セブン‐イレブン筑西市役所前店(ポイント利用分)","5","d払い","未分類","未分類","","0","Lr4U9U_vSnMJmkjsuknO2kKMfcW7_NSBSovujYHRnXE"
"1","2025/11/03","柏タクシー","-1000","d払い","交通費","タクシー","","0","fbNpjmqyV0qdLQTmZ6EsD9bk33eWGab_AQFRtScmHbg"
"1","2025/11/03","NewDaysVAL小山","-170","d払い","未分類","未分類","","0","XrD0NFdpk9-14WKLL29kpt2X1pCneu8ga51l5gXZwwg"
"1","2025/11/03","NewDaysVAL小山(ポイント利用分)","1","d払い","未分類","未分類","","0","Gvn89Pr_10JNwY7a6wkMOVR9F6YymuxEu70h1ItX1Zc"
"1","2025/11/03","OdakyuOX MART新百合","-308","d払い","衣服・美容","衣服","","0","vNUhfW7_rfLwbdEGDIjp2edNoeWAjqbCt8W4Z9b5CLw"
"1","2025/11/03","OdakyuOX MART新百合(ポイント利用分)","6","d払い","未分類","未分類","","0","-dr5ZATceRKV_GC-rNIV39h6qo-AMqhbia59LNPXRV4"
"1","2025/11/03","APPLE COM BILL","-1500","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","3Ts6JuXp_iVuC2PpiL8dJxyyBgamTebkTdg1kzoCNCk"
"1","2025/11/02","NewDays平塚","-450","d払い","未分類","未分類","","0","R410GRSg9k6tbAeom8Jo75jR8lXim1Rcjt64VAu0Viw"
"1","2025/11/02","NewDays平塚(ポイント利用分)","16","d払い","未分類","未分類","","0","uKlvgBeXuantjBRneyg9tYzwM0ANX5lXoedg5G4JoDM"
"1","2025/11/02","ファミリーマート百合ヶ丘駅南口","-2300","d払い","食費","食料品","","0","dziBCnLDvDPoGOOnvTzyl2K4jHk49Ogztu5asg0UrsA"
"1","2025/11/01","ファミリーマートK2銀座八丁目","-768","d払い","食費","食料品","","0","5TrzuQu1zZ7T-rnJmFmQWbA0sD7AyVIVROZNCaRGzVs"
"1","2025/11/01","セブン‐イレブン小田急百合ヶ丘店","-178","d払い","食費","食料品","","0","m7EnScCHRpB7BNZwTPkJnf-_xhqupovL8Ob_wQxXCmY"
"1","2025/11/01","セブン‐イレブン小田急百合ヶ丘店(ポイント利用分)","1","d払い","収入","ポイント","","0","ODZQULTFqapQaPS21nXTk2ePN_1ZDtDJYOUyFwCqjjo"
"1","2025/11/01","TopCoat Land 500","-550","d払い","趣味・娯楽","その他趣味・娯楽","","0","nHObVIPhCZCDBE2hLMk0JbzhE7nAnaXE4Jl2Bf5JNUE"
"1","2025/11/01","Bitfan","-480","d払い","未分類","未分類","","0","qkIAht6Hnrgjo6dU-e9N4PqIX2mQtG0tbDaS4CKke1s"
"1","2025/11/01","ノート","-1000","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","nGR9iLK28iPv395obQZ6ETn7p5l6pppWXTpit0SFIuc"
"1","2025/11/01","CLOUD PASS","-4180","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","xztNrnw3wGEy6nXWf0zL5XUavYubrBOsg9n0M1e1XWY"
"1","2025/11/01","ジャストシステム ダイレクト販売","-660","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","MPTRcuATzSatvzt-Cc3ZQckgRntma5fYDXmVc5Ix67M"
"1","2025/11/01","ローソンチケット","-7045","みずほマイレージクラブカード（UC）","食費","食料品","","0","4RpT6xiAXwsTuq_HLdMRH-54jyAJ2hcs24x1Q6yznWM"
"1","2025/11/01","ローソンチケット","-7045","みずほマイレージクラブカード（UC）","食費","食料品","","0","rCR6DSBK6sGO7uxL_vMQwZe6M_T8ET9ep4e5Q9GVmYo"
"1","2025/11/01","ユーネクストサービス利用料","-2189","みずほマイレージクラブカード（UC）","通信費","放送視聴料","","0","XhuXaPquY3SkbkTYAUxnGHws6WufXLe6t951efeWj4o"
"1","2025/12/31","ニコラス洋菓子店","-1296","d払い","食費","外食","","0","V7uepNyNVjgQbITUT0bV-ZSB7fpZe4oJ5Z9wKLR1hUM"
"1","2025/12/31","ニコラス洋菓子店(ポイント利用分)","5","d払い","収入","ポイント","","0","VcKrKMPLSGrJ9CP2fKORJnKEbOERYvIbHDPiy5Uh-kI"
"1","2025/12/31","APPLE COM BILL","-1980","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","__rnyGsiFEgClxCUdHaBmKgcNQZsCyiPO0hsuBXyDoc"
"1","2025/12/29","セブン‐イレブン小田急百合ヶ丘店","-257","d払い","食費","食料品","","0","mp8z091zJNZZaDjyMS0qxMel6xfP7V5DziMlwP46Uq4"
"1","2025/12/29","セブン‐イレブン小田急百合ヶ丘店(ポイント利用分)","3","d払い","収入","ポイント","","0","8mvCsCQQJoy5cP3mWexFE6d9W5CozoPoD7TA2VBuyng"
"1","2025/12/27","デイリーヤマザキ麻生高石","-664","d払い","食費","食料品","","0","dGtFk53xbGV8BMyFpNcrIDjNDAI8UBJek4lNMMB9USQ"
"1","2025/12/27","デイリーヤマザキ麻生高石(ポイント利用分)","9","d払い","収入","ポイント","","0","6Zlu8JarN7wUZnveEWzPfHtej7WUaQ2m6jN6VoJwoVo"
"1","2025/12/27","タイムズパーキング","-1800","d払い","自動車","駐車場","","0","dG-R1wsUBJ41Sr-5WUk-4OY1M3wWT3JA9t5TDW1usRs"
"1","2025/12/27","ファミリーマートFUNDES神保町","-150","d払い","食費","食料品","","0","qDvvI3H4CuvZ3u4UpUWELKAmJe-gwvqTge60f44iBVw"
"1","2025/12/27","ファミリーマートFUNDES神保町(ポイント利用分)","48","d払い","未分類","未分類","","0","sE2QhTTpYnVIINSF1Kd8jk03W4RggbPLvfM3KOgwD9E"
"1","2025/12/27","APPLE COM BILL","-700","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","nEVHJRdVjyEoSwCBzQIDTtt-_Fg500nZU_E8MIDkmrY"
"1","2025/12/27","APPLE COM BILL","-1600","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","bTzd3M_PjY_jW1UyNOJFrqtu-c5A-1coHU-POjXt3aM"
"1","2025/12/27","マイクロソフト","-2061","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","a5YTyE0L0ETK3oDiNnj-7-ddtgpVxsWzQ0KIcv8twq4"
"0","2025/12/26","口座振替3 ミツイスミトモカ-ド","-24600","MUFJ","現金・カード","カード引き落とし","","1","tgSAL9vfyKciiWAldrm7zbe6aH1uOIj4ajRYeBUN5PU"
"1","2025/12/25","ADOBE SFTW J(DUBLIN)","-3610","みずほマイレージクラブカード（UC）","その他","事業経費","","0","-MbdLWTGCrHV46gbyw68uqZZTPNrC2VR6D9AiMRjhHU"
"1","2025/12/25","チケットぴあ","-10045","みずほマイレージクラブカード（UC）","趣味・娯楽","その他趣味・娯楽","","0","ufgx6Y5V7a5VvJXjALZXAf6x6qo91mCBHN1c78_4COk"
"1","2025/12/24","デイリーヤマザキ麻生高石","-294","d払い","食費","食料品","","0","kk9ErtpzjiPZyjJRSFi0luliPo2_v-DaGBYejS49IA8"
"1","2025/12/24","デイリーヤマザキ麻生高石(ポイント利用分)","15","d払い","収入","ポイント","","0","3x4TJvXkThMvbjlUh8pZI9WJ5dCE8iQ4VOc07KefN_o"
"1","2025/12/24","さくら薬局 百合ヶ丘駅前店","-3180","d払い","健康・医療","薬","","0","DohgVbEKwRjv4cMSC2-caoRburNbyb3qK9g-Eif3z4o"
"1","2025/12/24","さくら薬局 百合ヶ丘駅前店(ポイント利用分)","3","d払い","収入","ポイント","","0","lriVd202UaOPaBlrF_BtRjPCD6pUHcZj7HMR9GD7J_w"
"1","2025/12/24","さくら薬局 百合ヶ丘駅前店","-1890","d払い","健康・医療","薬","","0","FObLGgJgNrYy311vNJuZUD79uKL2f8w-raf6dETuNNA"
"1","2025/12/24","さくら薬局 百合ヶ丘駅前店(ポイント利用分)","1185","d払い","収入","ポイント","","0","cAdPy5Mq4gxVjLHBa0UOGlEM9hjkTHpiVLwP8CtHzS4"
"1","2025/12/23","デイリーヤマザキ麻生高石","-330","d払い","食費","食料品","","0","JwK_7clnEcV1D3-TqphIHXljubwQKI8aKbK5EuJRoJ0"
"1","2025/12/23","デイリーヤマザキ麻生高石(ポイント利用分)","330","d払い","収入","ポイント","","0","XwMbvDsdYDAjJD4sjI2gO8UnojrEmR5mwAN5_8-b6-g"
"1","2025/12/23","Amazon Downloads","-4335","三井住友カード (Vpass ID)","教養・教育","書籍","","0","6kKBQwc0OkT2_Ig4Cwb4AmDRRah2Nxv-dhKQPaouPeQ"
"1","2025/12/22","デイリーヤマザキ麻生高石","-1408","d払い","食費","食料品","","0","t75iLtAc0RppLZT9wd40DW-ODoKyb9Cpf4Lgn2eBShc"
"1","2025/12/22","デイリーヤマザキ麻生高石(ポイント利用分)","1408","d払い","収入","ポイント","","0","rwRG6M3AVBCCo0X4Y52QDSZ6PgaxA_Y8-SsnBJVOnyE"
"1","2025/12/22","アザミノフードショースライス","-689","d払い","食費","食料品","","0","1T2Fw1m163VztMuuuL-BjNB-bZv8ipNFyFaARRqBlng"
"1","2025/12/22","アザミノフードショースライス(ポイント利用分)","689","d払い","未分類","未分類","","0","6H50BfotDI4nsnd7OoAf77yV3R2sKZeE4KAnJubjxz0"
"1","2025/12/22","セブンーイレブン京急ST金沢文庫中央店","-178","d払い","食費","食料品","","0","Csx-giLMPkGnejQYxr3RSpioZ9F1Dx67Yhn2xJrK4TQ"
"1","2025/12/22","セブンーイレブン京急ST金沢文庫中央店(ポイント利用分)","178","d払い","収入","ポイント","","0","yR0q_SeLu1lqDE1Sz1v8VQjxk9EoPsmOavBiLmAf_4I"
"1","2025/12/22","ファミリーマート地下鉄あざみ野駅","-100","d払い","食費","食料品","","0","V_jpGgz6L68xY9Q-nP9rbjzFdFJ4nVkKcUaKxbbKbT4"
"1","2025/12/22","ファミリーマート地下鉄あざみ野駅(ポイント利用分)","100","d払い","収入","ポイント","","0","3FjWlA5aUeskG9-xrQ8-jEyffFUjot1tNzga-j4aIow"
"1","2025/12/22","手数料","-198","MUFJ","その他","雑費","","0","4-gC3G8GC2BYM8qdS8EVwnxEeGidKyIMZDUl_PzFK5Y"
"1","2025/12/22","カードC1","-30000","MUFJ","現金・カード","ATM引き出し","","0","Co34aX4hBo3hgv9W6iQZMUdwmgIZdtSyerBJmI-2CW0"
"1","2025/12/22","ノート","-100","みずほマイレージクラブカード（UC）","教養・教育","その他教養・教育","","0","iuQJJW44kHwtabRJ6uEqbpYCs3Hd3xnXo3cxYabuUJ4"
"1","2025/12/20","セブンーイレブン川崎百合ヶ丘駅前","-333","d払い","食費","食料品","","0","CIj-bPaOlz6Febbao9gl5iyApn64cNCfd1MgrXCWuuw"
"1","2025/12/20","セブンーイレブン川崎百合ヶ丘駅前(ポイント利用分)","2","d払い","収入","ポイント","","0","0H90V1EvzFa8pJNdb3B9j1woMtLfut0meKJjvSzbkNs"
"1","2025/12/20","ファミリーマート渋谷松濤一丁目","-423","d払い","食費","食料品","","0","ulGgIe8usA-ITfCB2FvsxRWixl26uhXiBy4wTqhv3wA"
"1","2025/12/20","ファミリーマート渋谷松濤一丁目(ポイント利用分)","4","d払い","収入","ポイント","","0","oBvQNx694VdVhctZDrGQICpaQWy6G25A6VhGnFCZvYc"
"1","2025/12/20","ブラックブラウン","-960","d払い","未分類","未分類","","0","FIRmc-wD1tQZ-9F-ei2woC07osVyBmzNIs8W7TJwzX8"
"1","2025/12/20","ブラックブラウン(ポイント利用分)","1","d払い","未分類","未分類","","0","uggoWD8j6aaI2YWFroyKnjCYAZQZmehQYqi6RpJ0hFo"
"1","2025/12/19","ファミリーマート川崎東百合丘","-288","d払い","食費","食料品","","0","CQVFm47-l6ZGkn3R4FrTAtlQHS0q6foIMJERhm9auCc"
"1","2025/12/19","ファミリーマート川崎東百合丘(ポイント利用分)","45","d払い","収入","ポイント","","0","HRACS7CkTk7V3Os0nStaHvcplciS4nddU8ISsskyNqE"
"1","2025/12/19","MEDIUM MONTH(SAN FRANCISCO)","-812","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","rfDfSaP19f7KFnCe6QqkDgTRy2Vt2bO1e-VOcV1aU9g"
"1","2025/12/18","APPLE COM BILL","-200","みずほマイレージクラブカード（UC）","通信費","その他通信費","","0","1BCvFBtMHTmNVhhz3WH6XDnWqP_JAKPvezp-FjzXRd0"
"1","2025/12/17","振込1 ガク)センシユウダイガク","30000","MUFJ","未分類","未分類","","0","izAjaVwqcDbVKP02na6i6iRzjfEfbPIzNUJHUooCKMU"
"1","2025/12/16","ローソン狛江中和泉三丁目","-293","d払い","食費","食料品","","0","sDqeI54vMVbOh0atNJom5LwPJL3YaOY62o72dZA_GAE"
"1","2025/12/16","ローソン狛江中和泉三丁目(ポイント利用分)","2","d払い","未分類","未分類","","0","1kUxHYuw2hQu4cjQ_u9pLwmCBazBSNUwI9pOEH1rT9U"
"1","2025/12/16","エコロパーク(駐車場)","-600","d払い","自動車","駐車場","","0","k8Fwtt9GB1XM0dCXyXselC6vxUvH48y-d8ol47v9W90"
"1","2025/12/16","エコロパーク(駐車場)(ポイント利用分)","1","d払い","収入","ポイント","","0","tUxAgGxqL7dWUJ5Rp15DjE0XOlBXQzUA9eL9pEMlHfQ"
"1","2025/12/16","GITHUB, INC.(SAN FRANCISCO)","-8493","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","XVHtac2RtDgTW2aNrSZPqPvBfRq5MurT-rzWOj000tk"
"1","2025/12/16","PAYPAL *UPWO(4029357733)","-3251","みずほマイレージクラブカード（UC）","その他","雑費","","0","8ilKf193BDvVzldAI9shu1f1mn9use_rWA4V74OgnOI"
"1","2025/12/16","PAYPAL *GOOGLE GOOGL","-2900","みずほマイレージクラブカード（UC）","通信費","情報サービス","","0","GYpGW3CaVaiSW7HCprROKCo2Pqr-HMyqi9Y0m2pj-q4"
"1","2025/12/14","タリーズコーヒー新宿コクーンタワー","-390","d払い","食費","カフェ","","0","68QlutX_XSsv0u1fGRRXvqTolVzVLil55vL-6LlSgkA"
"1","2025/12/14","タリーズコーヒー新宿コクーンタワー(ポイント利用分)","1","d払い","未分類","未分類","","0","KDlkc8OD_xct2NS9yhDsXvLVch3orwn3k6t0v6aR8zg"
"1","2025/12/14","百合ヶ丘店","-393","d払い","食費","外食","","0","617AWYWGxg3XN9Cl-TQok5vP9XZEX4pEXOCGf1lth1o"
"1","2025/12/14","百合ヶ丘店(ポイント利用分)","2","d払い","収入","ポイント","","0","g_SpyhKIfJVaFt9j9jj-a_x7w-gvHju-3gtDzuRV93Y"
"1","2025/12/14","Amazon Downloads","-2167","三井住友カード (Vpass ID)","教養・教育","書籍","","0","G8JrffWzZqkYfg_NCBf1XHsikblylmGD6CLgPkFsXyo"
"1","2025/12/14","PAYPAL *VIBE(4029357733)","-1990","みずほマイレージクラブカード（UC）","その他","雑費","","0","UYKvqRS__Djqw5E77Dn0SSbmgVaF_BqWPmh3F60o6eY"
"1","2025/12/13","セブン‐イレブン横浜仲町台店","-406","d払い","食費","食料品","","0","VhroPXphg-ZwrAVNUeEy6svV6qOSqcgzeLQnvFmdL2s"
"1","2025/12/13","セブン‐イレブン横浜仲町台店(ポイント利用分)","3","d払い","収入","ポイント","","0","8sWb8U-zfUzUPaomdfSawG1wLEvAXRUdH4aP0f_JsT0"
